45,5,Dry,103.9
45,8,Dry,103.9
46,1,Dry,43.3
46,2,Dry,43.3
46,3,Dry,43.3
46,4,Dry,47.7
46,5,Dry,47.7
46,8,Dry,47.7
3,1,Nml,43.3
3,2,Nml,43.3
3,3,Nml,43.3
3,4,Nml,43.3
3,5,Nml,43.3
3,6,Nml,43.3
3,7,Nml,43.3
3,8,Nml,43.3
4,4,Nml,0
4,6,Nml,0
4,8,Nml,0
5,1,Nml,0
5,2,Nml,0
5,3,Nml,0
5,4,Nml,0
5,5,Nml,0
5,6,Nml,0
5,7,Nml,0
5,8,Nml,0
6,1,Nml,0
6,2,Nml,0
6,3,Nml,0
6,4,Nml,0
6,5,Nml,0
6,6,Nml,0
6,7,Nml,0
6,8,Nml,0
7,1,Nml,0
7,2,Nml,0
7,3,Nml,0
7,4,Nml,0
7,5,Nml,0
7,6,Nml,0
7,7,Nml,0
7,8,Nml,0
8,1,Nml,260.2
8,2,Nml,257.4
8,3,Nml,237.9
8,4,Nml,531.8
8,5,Nml,427.2
8,6,Nml,712.7
8,7,Nml,393.7
9,1,Nml,16.9
9,2,Nml,112.9
9,4,Nml,319.6
9,5,Nml,319.6
9,6,Nml,390.9
9,7,Nml,16.9
10,1,Nml,258.1
10,2,Nml,255.2
10,3,Nml,309.3
10,4,Nml,527.4
10,5,Nml,425.1
10,6,Nml,708.4
11,1,Nml,260.2
11,2,Nml,259.5
11,3,Nml,244.4
11,4,Nml,555.5
11,5,Nml,438
11,6,Nml,745.1
11,7,Nml,402.3
12,1,Nml,258.1
12,3,Nml,237.9
12,4,Nml,320.2
12,5,Nml,309.3
12,6,Nml,552.5
13,1,Nml,258.1
13,2,Nml,255.2
13,3,Nml,237.9
13,4,Nml,527.4
13,5,Nml,425.1
13,6,Nml,708.4
13,7,Nml,393.7
14,1,Nml,259.9
14,2,Nml,257.1
14,3,Nml,311.2
14,4,Nml,426.9
14,5,Nml,239.8
14,6,Nml,395.5
14,7,Nml,311.2
15,1,Nml,68.4
15,2,Nml,68.4
15,3,Nml,68.4
15,4,Nml,92.6
15,5,Nml,92.6
15,6,Nml,92.6
15,7,Nml,68.4
16,1,Nml,115.6
16,2,Nml,120.1
16,3,Nml,176.1
16,4,Nml,227.8
16,6,Nml,398.6
16,7,Nml,115.6
17,1,Nml,373.5
17,2,Nml,310.2
17,7,Nml,373.5
18,1,Nml,472.1
18,3,Nml,391.4
18,4,Nml,491
18,5,Nml,391.4
18,6,Nml,677.7
19,1,Nml,367
19,3,Nml,313
19,4,Nml,418
19,5,Nml,313
19,6,Nml,686.2
20,1,Nml,512
20,3,Nml,419.5
20,4,Nml,525.3
20,5,Nml,419.5
20,6,Nml,731.4
21,1,Nml,472.1
21,3,Nml,391.4
21,4,Nml,491
21,5,Nml,391.4
21,6,Nml,677.7
22,1,Nml,116.6
22,2,Nml,95.7
22,3,Nml,116.6
22,4,Nml,135.2
22,5,Nml,135.2
22,6,Nml,135.2
22,7,Nml,116.6
23,1,Nml,73.1
23,2,Nml,98.7
23,3,Nml,372.9
23,4,Nml,508.3
23,5,Nml,508.3
23,6,Nml,632.8
23,7,Nml,469.7
24,1,Nml,68.4
24,2,Nml,97.7
24,3,Nml,97.7
24,4,Nml,97.7
24,5,Nml,97.7
24,6,Nml,97.7
24,7,Nml,68.4
25,1,Nml,31.5
25,2,Nml,213.7
25,3,Nml,374.2
25,4,Nml,388.9
25,5,Nml,290
25,6,Nml,461.7
25,7,Nml,328.7
26,1,Nml,49.4
26,2,Nml,50.7
27,1,Nml,345.5
27,2,Nml,356.6
27,3,Nml,424.2
27,4,Nml,797.8
27,5,Nml,529.9
27,6,Nml,736.1
27,7,Nml,238.5
28,1,Nml,368.9
28,2,Nml,398.6
28,3,Nml,481.6
28,4,Nml,529.7
28,5,Nml,430.8
28,6,Nml,562.9
28,7,Nml,430
29,1,Nml,69.9
29,2,Nml,69.9
29,3,Nml,69.9
29,4,Nml,94.2
29,5,Nml,94.2
29,6,Nml,94.2
29,7,Nml,69.9
30,1,Nml,43.3
30,2,Nml,47.7
30,5,Nml,47.7
30,8,Nml,47.7
31,1,Nml,43.3
31,2,Nml,43.3
31,6,Nml,125.9
32,1,Nml,43.3
32,2,Nml,98.2
32,3,Nml,103.9
32,5,Nml,103.9
32,9,Nml,82.4
33,1,Nml,27.2
33,2,Nml,54.1
33,7,Nml,78.8
33,10,Nml,54.1
34,1,Nml,27.2
34,2,Nml,267
34,3,Nml,331.5
34,4,Nml,385.2
34,5,Nml,461.7
34,6,Nml,614.4
34,7,Nml,328.7
35,1,Nml,27.2
35,2,Nml,118.3
35,3,Nml,170
35,4,Nml,256.7
35,5,Nml,328.7
35,6,Nml,469.3
35,7,Nml,254.9
36,1,Nml,37.7
36,2,Nml,42.1
36,4,Nml,42.1
37,1,Nml,82.4
37,2,Nml,82.4
37,3,Nml,103.9
37,4,Nml,103.9
37,5,Nml,103.9
37,6,Nml,125.9
38,1,Nml,43.3
38,2,Nml,47.7
39,1,Nml,43.3
39,2,Nml,47.7
39,5,Nml,47.7
39,8,Nml,47.7
40,1,Nml,43.3
40,2,Nml,47.7
40,5,Nml,47.7
40,8,Nml,47.7
41,1,Nml,88.1
41,2,Nml,98.2
41,3,Nml,103.9
41,4,Nml,103.9
41,5,Nml,103.9
41,8,Nml,103.9
42,1,Nml,80.6
42,2,Nml,98.2
42,3,Nml,103.9
42,4,Nml,103.9
42,5,Nml,103.9
42,8,Nml,103.9
43,2,Nml,98.2
43,3,Nml,107.1
43,4,Nml,98.2
43,5,Nml,47.7
43,6,Nml,47.7
44,1,Nml,43.3
44,2,Nml,82.4
44,4,Nml,82.4
44,6,Nml,103.9
45,1,Nml,43.3
45,3,Nml,103.9
45,5,Nml,103.9
45,8,Nml,103.9
46,1,Nml,43.3
46,2,Nml,43.3
46,3,Nml,43.3
46,4,Nml,47.7
46,5,Nml,47.7
46,8,Nml,47.7
3,1,Wet,41.5
