CLASS HABITAT-TYPE-GROUP
NAME B1
HABITAT-TYPES 170:171:172:320:322:323:324:330:350:370
CLIMAX-SPECIES DF:PP
SERAL-SPECIES DF:PP:LP:L:CW:MC
END

CLASS ALL-VEG-TYPES
947
L-DF,SS,4,4,SUCCESSION:L-DF/POLE/4:0:MIXED-SEVERITY-FIRE:L-DF/POLE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/POLE/3:0,L-DF:70:310
L-DF,SS,4,3,SUCCESSION:L-DF/POLE/3:0:MIXED-SEVERITY-FIRE:L-DF/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/POLE/2:0,L-DF:70:180
L-DF,SS,4,2,SUCCESSION:L-DF/POLE/2:0:MIXED-SEVERITY-FIRE:L-DF/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/POLE/2:0,L-DF:70:50
L-LP,MEDIUM,1,4,SUCCESSION:L-DF-LP/MMU/4:0:LIGHT-LP-MPB:L-LP/MEDIUM/3:0:MIXED-SEVERITY-FIRE:L-LP/MEDIUM/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-LP/MEDIUM/4:0:SEVERE-LP-MPB:L/MEDIUM/2:0,L-LP:315:280
L-LP,MEDIUM,1,3,SUCCESSION:L-DF-LP/MMU/3:0:LIGHT-LP-MPB:L-LP/MEDIUM/2:0:MIXED-SEVERITY-FIRE:L-LP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-LP/MEDIUM/3:0:SEVERE-LP-MPB:L/MEDIUM/2:0,L-LP:315:150:L-DF-LP:422:183
L-LP,MEDIUM,1,2,SUCCESSION:L-DF-LP/MMU/3:0:LIGHT-LP-MPB:L-LP/MEDIUM/2:0:MIXED-SEVERITY-FIRE:L-LP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-LP/MEDIUM/2:0:SEVERE-LP-MPB:L/MEDIUM/2:0,L-LP:315:20:L-DF-LP:367:80
EARLY-SERAL,SS,4,4,SUCCESSION:EARLY-SERAL/POLE/4:0:MIXED-SEVERITY-FIRE:L-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/2:0,EARLY-SERAL:70:310:L-LP-DF-GF:113:388
L-PP-LP,POLE,2,4,SUCCESSION:L-PP-LP/MEDIUM/4:0:MIXED-SEVERITY-FIRE:L-PP/POLE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/MEDIUM/2:0,L-PP-LP:145:290
XERIC-SHRUBS,OPEN-LOW-SHRUB,1,1,SUCCESSION:XERIC-SHRUBS/OPEN-LOW-SHRUB/1:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,NF:98:99:XERIC-SHRUBS:146:44:UPLAND-GRASSES:212:80:NS:276:186
L-DF-PP,LMU,4,4,SUCCESSION:L-DF-PP/LMU5/4:0:PP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF-PP/LMU5/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LMU4/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/LARGE/2:0,L-DF-PP:720:310:L:772:357
L-PP-LP,POLE,2,3,SUCCESSION:L-PP-LP/MEDIUM/3:0:MIXED-SEVERITY-FIRE:L-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/MEDIUM/2:0,L-PP-LP:145:160
L-DF-PP,LMU,4,3,SUCCESSION:L-DF-PP/LMU5/4:0:PP-MPB:L-DF/LMU/2:0:LIGHT-WSBW:L-DF-PP/LMU5/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/LARGE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LMU4/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/LARGE/2:0,L-DF-PP:720:180
L-PP-LP,POLE,2,2,SUCCESSION:L-PP-LP/MEDIUM/2:0:MIXED-SEVERITY-FIRE:L-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/MEDIUM/2:0,L-PP-LP:145:30
LATE-SERAL,LMU,3,4,SUCCESSION:LATE-SERAL/LMU4/4:0:LIGHT-LP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF/LMU/4:0:MIXED-SEVERITY-FIRE:L/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP/LMU/3:0:SEVERE-LP-MPB:L-DF/LMU/2:0:SEVERE-WSBW:L-DF/LMU/3:0,L-LP:762:383:LATE-SERAL:710:300:L-LP-DF-GF:785:360
WP,MEDIUM,1,4,SUCCESSION:WP/MEDIUM/2:0:MIXED-SEVERITY-FIRE:WP/MEDIUM/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:WP/MEDIUM/3:0,WP:315:280
DF-PP-LP,MMU,1,4,SUCCESSION:PP-DF/MMU/4:0:LIGHT-LP-MPB:PP-DF/MEDIUM/3:0:MIXED-SEVERITY-FIRE:PP-DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:PP-DF/LARGE/3:0:SEVERE-LP-MPB:PP-DF/MEDIUM/2:0,DF-PP-PP:348:143:DF-PP-LP:455:280
WP,MEDIUM,1,3,SUCCESSION:WP/MEDIUM/2:0:MIXED-SEVERITY-FIRE:WP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:WP/MEDIUM/2:0,WP:315:150
DF-PP-LP,MMU,1,3,SUCCESSION:DF-PP-LP/MMU2/3:0:LIGHT-LP-MPB:PP-DF/MEDIUM/3:0:MIXED-SEVERITY-FIRE:PP-DF/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-PP-LP/MEDIUM/2:0:SEVERE-LP-MPB:PP-DF/MEDIUM/2:0,DF-PP-PP:338:132:DF-PP-LP:455:150
WP,MEDIUM,1,2,SUCCESSION:WP/MEDIUM2/2:0:MIXED-SEVERITY-FIRE:WP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:WP/MEDIUM/2:0,WP:315:20
DF-PP-LP,MMU,1,2,SUCCESSION:DF-PP-LP/MMU/3:0:LIGHT-LP-MPB:PP-DF/MEDIUM/3:0:MIXED-SEVERITY-FIRE:PP-DF/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-PP-LP/MEDIUM/2:0:SEVERE-LP-MPB:PP-DF/MEDIUM/2:0,DF-PP-PP:315:24:DF-PP-LP:455:20
L-DF,LMU,1,4,SUCCESSION:L-DF/LMU2/4:0:MIXED-SEVERITY-FIRE:L-DF/LARGE3/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LMU2/3:0:DF-BEETLE:L/LARGE/2:0,EARLY-SERAL:926:416:L-DF:690:280:L-DF-LP:899:426:LATE-SERAL:877:430
EARLY-SERAL,PTS,3,4,SUCCESSION:EARLY-SERAL/PTS4/4:0:MIXED-SEVERITY-FIRE:L-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/3:0,EARLY-SERAL:200:300:L-LP-DF-GF:245:396
L-DF,LMU,1,3,SUCCESSION:L-DF/LMU2/4:0:MIXED-SEVERITY-FIRE:L-DF/LARGE3/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LMU2/2:0:DF-BEETLE:L/LARGE/2:0,EARLY-SERAL:946:254:L-DF:690:150:L-DF-PP:649:216:L-DF-LP:879:256:LATE-SERAL:768:199
EARLY-SERAL,PTS,3,3,SUCCESSION:EARLY-SERAL/MMU/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/MEDIUM/2:0,EARLY-SERAL:200:170:L-LP-DF-GF:204:202
L-DF,SS,2,4,SUCCESSION:L-DF/SS3/4:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,L-DF:50:290
L-DF,LMU,1,2,SUCCESSION:L-DF/LMU2/3:0:MIXED-SEVERITY-FIRE:L-DF/LARGE3/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF/LMU2/2:0:DF-BEETLE:L/LARGE/2:0,EARLY-SERAL:907:90:L-DF:690:20:L-DF-PP:516:88:L-DF-LP:846:38:LATE-SERAL:724:43
L-DF,SS,2,3,SUCCESSION:L-DF/SS3/3:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,L-DF:50:160
L-DF,SS,2,2,SUCCESSION:L-DF/SS3/2:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,L-DF:50:30
EARLY-SERAL,LMU,1,4,SUCCESSION:L-DF-PP/LMU/4:0:LIGHT-LP-MPB:EARLY-SERAL/LMU/3:0:LIGHT-WSBW:EARLY-SERAL/LMU/4:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LMU/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-LP-MPB:L-DF/LMU2/3:0:SEVERE-WSBW:EARLY-SERAL/LMU/3:0,EARLY-SERAL:690:280:L-LP:714:353:LATE-SERAL:820:430:L-LP-DF-GF:744:330
EARLY-SERAL,LMU,1,3,SUCCESSION:L-DF-PP/LMU/3:0:LIGHT-LP-MPB:EARLY-SERAL/LMU/2:0:LIGHT-WSBW:EARLY-SERAL/LMU/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LMU/2:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-LP-MPB:L-DF/LMU2/2:0:SEVERE-WSBW:EARLY-SERAL/LMU/2:0,EARLY-SERAL:690:150:L-LP:712:180:LATE-SERAL:724:195:L-LP-DF-GF:743:146
EARLY-SERAL,SS,2,4,SUCCESSION:EARLY-SERAL/SS3/4:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,EARLY-SERAL:50:290:L-LP-DF-GF:76:359
EARLY-SERAL,LMU,1,2,SUCCESSION:L-DF-PP/LMU/3:0:LIGHT-LP-MPB:EARLY-SERAL/LMU/2:0:LIGHT-WSBW:EARLY-SERAL/LMU/2:0:MIXED-SEVERITY-FIRE:L-DF-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LMU/2:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-LP-MPB:L-DF/LMU2/2:0:SEVERE-WSBW:EARLY-SERAL/LMU/2:0,EARLY-SERAL:690:20:L-LP:723:34:LATE-SERAL:663:70:L-LP-DF-GF:743:40
EARLY-SERAL,SS,2,3,SUCCESSION:EARLY-SERAL/SS3/3:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,EARLY-SERAL:50:160:L-LP-DF-GF:59:176
QA-MC,POLE,2,4,SUCCESSION:QA-MC/MEDIUM/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:QA/SS/3:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA:285:363:QA-MC:145:290
QA,MEDIUM,2,4,SUCCESSION:QA-MC/LARGE/4:0:MIXED-SEVERITY-FIRE:QA/LMU/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:QA/LMU/3:0,QA:325:290
EARLY-SERAL,SS,2,2,SUCCESSION:EARLY-SERAL/SS3/2:0:MIXED-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:NATIVE-FORBS/OPEN-HERB/1:0,EARLY-SERAL:50:30:L-LP-DF-GF:45:30
QA-MC,POLE,2,3,SUCCESSION:QA-MC/MEDIUM/4:0:MIXED-SEVERITY-FIRE:QA/SS/3:0:STAND-REPLACING-FIRE:QA/SS/3:0:LIGHT-SEVERITY-FIRE:QA/SS/3:0,QA:273:218:QA-MC:145:160
QA,MEDIUM,2,3,SUCCESSION:QA-MC/LARGE/4:0:MIXED-SEVERITY-FIRE:QA/LMU/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:QA/LMU/3:0,QA:325:160
L-DF-PP,LMU,2,4,SUCCESSION:L-DF-PP/LMU3/4:0:PP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF-PP/LMU3/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LMU2/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/LARGE/2:0,L-DF-PP:700:290:L:739:307
QA-MC,POLE,2,2,SUCCESSION:QA-MC/MEDIUM/3:0:MIXED-SEVERITY-FIRE:QA/SS/2:0:STAND-REPLACING-FIRE:QA/SS/2:0:LIGHT-SEVERITY-FIRE:QA/SS/2:0,QA-MC:145:30
QA,MEDIUM,2,2,SUCCESSION:QA-MC/LARGE/3:0:MIXED-SEVERITY-FIRE:QA/LMU/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:QA/LMU/2:0,QA:325:30
L-DF-PP,LMU,2,3,SUCCESSION:L-DF-PP/LMU3/3:0:PP-MPB:L-DF/LMU/2:0:LIGHT-WSBW:L-DF-PP/LMU3/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/LARGE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/LMU2/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/LARGE/2:0,EARLY-SERAL:832:259:L-DF-PP:700:160:L:732:148:LATE-SERAL:931:177
L-PP-LP,MMU,3,4,SUCCESSION:L-PP-LP/LMU/4:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE/3:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:475:300
L-DF-PP,VLMU,19,4,SUCCESSION:L-DF-PP/VLMU20/4:0:PP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF-PP/VLMU20/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLMU/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,L-DF-PP:1135:460
L-PP,MMU,3,4,SUCCESSION:L-PP/LMU/4:0:PP-MPB:L-PP/MEDIUM/3:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP/LARGE/3:0,L-PP:475:300
WP,POLE,4,4,SUCCESSION:WP/MEDIUM/4:0:MIXED-SEVERITY-FIRE:WP/POLE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:WP/MEDIUM/3:0,WP:165:310
L-PP-LP,LARGE,1,4,SUCCESSION:L-PP-LP/LARGE2/4:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE2/3:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:530:280
L-PP-LP,LARGE,1,3,SUCCESSION:L-PP-LP/LARGE2/3:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE2/2:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:530:150
L-PP-LP,LARGE,1,2,SUCCESSION:L-PP-LP/LARGE2/2:0:LIGHT-LP-MPB:L-PP/LARGE/3:0:PP-MPB:L-PP/LARGE/2:0:MIXED-SEVERITY-FIRE:L-PP/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-PP-LP/LARGE/2:0:SEVERE-LP-MPB:L-PP/LARGE/2:0,L-PP-LP:530:20
DF,LMU,7,3,SUCCESSION:DF/LMU8/3:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF-LP:825:238:DF:750:210:LP:941:212:DF-GF:870:485:PP-DF:830:277
L-DF-PP,VLTS,1,4,SUCCESSION:L-DF-PP/VLMU/4:0:PP-MPB:L-DF/LARGE/3:0:LIGHT-WSBW:L-DF-PP/VLMU/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLTS/3:0:DF-BEETLE:L-PP/LMU/2:0:ROOT-DISEASE:L-PP/LARGE/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,L-DF-PP:850:280
L-DF-PP,VLTS,1,3,SUCCESSION:L-DF-PP/VLMU/4:0:PP-MPB:L-DF/LARGE/2:0:LIGHT-WSBW:L-DF-PP/VLMU/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLTS/2:0:DF-BEETLE:L-PP/LMU/2:0:ROOT-DISEASE:L-PP/LARGE/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,L-DF:868:236:EARLY-SERAL:620:147:L-DF-PP:850:150:LATE-SERAL:561:188
DF-PP-LP,PTS,2,3,SUCCESSION:DF-PP-LP/PTS3/3:0:MIXED-SEVERITY-FIRE:PP-DF/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF-PP-LP/POLE/2:0,DF-PP-PP:182:122:DF-PP-LP:190:160
L-DF-PP,VLMU,17,4,SUCCESSION:L-DF-PP/VLMU18/4:0:PP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF-PP/VLMU18/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLMU/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,L-DF-PP:1115:440
L-DF-PP,VLTS,1,2,SUCCESSION:L-DF-PP/VLMU/3:0:PP-MPB:L-DF/LARGE/2:0:LIGHT-WSBW:L-DF-PP/VLMU/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLTS/2:0:DF-BEETLE:L-PP/LMU/2:0:ROOT-DISEASE:L-PP/LARGE/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,EARLY-SERAL:642:79:L-DF-PP:850:20:L:842:74:LATE-SERAL:621:33
WP,POLE,2,4,SUCCESSION:WP/POLE3/4:0:MIXED-SEVERITY-FIRE:WP/POLE/3:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:WP/POLE/3:0,WP:145:290
WP,POLE,2,3,SUCCESSION:WP/POLE3/3:0:MIXED-SEVERITY-FIRE:WP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:WP/POLE/2:0,WP:145:160
NATIVE-FORBS,OPEN-HERB,1,1,SUCCESSION:UPLAND-GRASSES/CLOSED-HERB/1:0:MIXED-SEVERITY-FIRE:UPLAND-GRASSES/CLOSED-HERB/1:0:STAND-REPLACING-FIRE:UPLAND-GRASSES/CLOSED-HERB/1:0:LIGHT-SEVERITY-FIRE:UPLAND-GRASSES/CLOSED-HERB/1:0,AGR:197:44:NF:98:99:WP:418:70:XERIC-SHRUBS:261:288:ALTERED-GRASSES:227:67:NATIVE-FORBS:88:56:NS:247:73
DF,LMU,5,4,SUCCESSION:DF/LMU6/4:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF-LP:843:393:L-DF:862:398:DF:730:320:LP:940:379:PP-DF:836:430
DF,LMU,5,3,SUCCESSION:DF/LMU6/3:0:LIGHT-WSBW:DF/LMU/3:0:MIXED-SEVERITY-FIRE:DF/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:DF/LTS/2:0:DF-BEETLE:DF/MMU/2:0:ROOT-DISEASE:DF/MMU/2:0:SEVERE-WSBW:DF/LARGE/2:0,DF-LP:825:238:DF:730:190:LP:941:212:DF-GF:870:485:PP-DF:830:277
LATE-SERAL,PTS,1,4,SUCCESSION:LATE-SERAL/PTS2/4:0:MIXED-SEVERITY-FIRE:L-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/3:0,LATE-SERAL:180:280:L-LP-DF-GF:245:396
LATE-SERAL,PTS,1,3,SUCCESSION:LATE-SERAL/PTS2/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/2:0,LATE-SERAL:180:150:L-LP-DF-GF:204:202
LATE-SERAL,PTS,1,2,SUCCESSION:LATE-SERAL/PTS/3:0:MIXED-SEVERITY-FIRE:L-DF-PP/POLE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/POLE/2:0,LATE-SERAL:180:20:L-LP-DF-GF:229:49
L-DF-PP,VLMU,15,4,SUCCESSION:L-DF-PP/VLMU16/4:0:PP-MPB:L-DF/LMU/3:0:LIGHT-WSBW:L-DF-PP/VLMU16/4:0:MIXED-SEVERITY-FIRE:L-DF-PP/VERY-LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLMU/3:0:DF-BEETLE:L-PP/LMU/2:0:SEVERE-WSBW:L-DF-PP/VLTS/2:0,L-DF-PP:1095:420
L,VLTS,1,4,SUCCESSION:L-DF-PP/VLMU/4:0:LIGHT-WSBW:L-DF-PP/VLMU/4:0:MIXED-SEVERITY-FIRE:L/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLTS/2:0:DF-BEETLE:L-PP/MMU/2:0:ROOT-DISEASE:L-PP/MMU/2:0:SEVERE-WSBW:L-PP/LARGE/2:0,L:850:280
L,VLTS,1,3,SUCCESSION:L-DF-PP/VLMU/3:0:LIGHT-WSBW:L-DF-PP/VLMU/3:0:MIXED-SEVERITY-FIRE:L/LARGE/2:0:STAND-REPLACING-FIRE:NATIVE-FORBS/OPEN-HERB/1:0:LIGHT-SEVERITY-FIRE:L-DF-PP/VLTS/2:0:DF-BEETLE:L-PP/MMU/2:0:ROOT-DISEASE:L-PP/MMU/2:0:SEVERE-WSBW:L-PP/LARGE/2:0,L:850:150
